question_idx,truth,probe_question_idx,prob_yes,prob_no
1,0,30,0.401336669921875,0.598480224609375
1,1,31,0.023449420928955078,0.9762954711914062
1,0,31,0.009936094284057617,0.989959716796875
1,1,32,0.006195068359375,0.993896484375
1,0,32,0.09876251220703125,0.9010009765625
1,1,33,0.00046253204345703125,0.9993896484375
1,0,33,0.0027513504028320312,0.9969482421875
1,1,34,0.53546142578125,0.4635009765625
1,0,34,0.61407470703125,0.38580322265625
1,1,35,0.87646484375,0.1193084716796875
1,0,35,0.68194580078125,0.316864013671875
1,1,36,0.005674123764038086,0.985107421875
1,0,36,0.13008880615234375,0.865966796875
1,1,37,0.15995311737060547,0.8366203308105469
1,0,37,0.4811248779296875,0.5183258056640625
1,1,38,0.94061279296875,0.05907440185546875
1,0,38,0.91888427734375,0.08083343505859375
1,1,39,0.0017182230949401855,0.998046875
1,0,39,0.20672607421875,0.79302978515625
1,1,40,0.003455638885498047,0.99658203125
1,0,40,0.2103271484375,0.789794921875
1,1,41,0.00011628866195678711,1.000030517578125
1,0,41,0.03977775573730469,0.959930419921875
1,1,42,0.005734443664550781,0.99432373046875
1,0,42,0.4339141845703125,0.5655517578125
1,1,43,0.002005159854888916,0.99755859375
1,0,43,0.0070365071296691895,0.9923553466796875
1,1,44,0.1271514892578125,0.8726806640625
1,0,44,0.5891265869140625,0.4105377197265625
1,1,45,0.428253173828125,0.5712890625
1,0,45,0.440155029296875,0.5594482421875
1,1,46,0.14107131958007812,0.002583444118499756
1,0,46,0.021021366119384766,0.0008328557014465332
1,1,47,0.4574289321899414,0.13729172945022583
1,0,47,0.141046941280365,0.3545369505882263
1,1,48,0.68359375,0.3157958984375
1,0,48,0.641357421875,0.358154296875
1,1,49,0.63818359375,0.3612060546875
1,0,49,0.679443359375,0.3201904296875
1,1,50,0.9997482299804688,0.0003307461738586426
1,0,50,0.12439537048339844,0.8734054565429688
2,1,0,0.9915771484375,0.008218765258789062
2,0,0,6.490945816040039e-05,1.0
2,1,1,0.011369705200195312,0.98870849609375
2,0,1,0.69866943359375,0.3005828857421875
2,1,2,0.995391845703125,0.004519343376159668
2,0,2,0.54388427734375,0.45556640625
2,1,3,0.33843994140625,0.65966796875
2,0,3,0.986297607421875,0.013797283172607422
2,1,4,0.516845703125,0.48284912109375
2,0,4,0.99908447265625,0.0007916688919067383
2,1,5,0.9893798828125,0.010492324829101562
2,0,5,0.0023682117462158203,0.997802734375
2,1,6,0.3429107666015625,0.65667724609375
2,0,6,0.99774169921875,0.0023431777954101562
2,1,7,0.0043354034423828125,0.99560546875
2,0,7,0.97589111328125,0.024089813232421875
2,1,8,0.00027936697006225586,0.99951171875
2,0,8,0.007596731185913086,0.9921875
2,1,9,0.206787109375,0.7928466796875
2,0,9,0.4575042724609375,0.5418472290039062
2,1,10,0.08157920837402344,0.9180755615234375
2,0,10,0.2665977478027344,0.73260498046875
2,1,11,0.0009096860885620117,0.9991455078125
2,0,11,0.0010126233100891113,0.99847412109375
2,1,12,0.10634994506835938,0.89337158203125
2,0,12,0.34088134765625,0.65814208984375
2,1,13,0.020843505859375,0.9727783203125
2,0,13,0.014730453491210938,0.97705078125
2,1,14,0.5535888671875,0.44580078125
2,0,14,0.06268310546875,0.937255859375
2,1,15,0.57421875,0.425537109375
2,0,15,0.44390869140625,0.55584716796875
2,1,16,0.06100273132324219,0.93865966796875
2,0,16,0.12151336669921875,0.878173828125
2,1,17,0.014091253280639648,0.9857177734375
2,0,17,0.213897705078125,0.78607177734375
2,1,18,0.7851066589355469,0.21457481384277344
2,0,18,0.2775459289550781,0.722198486328125
2,1,19,0.9798583984375,0.0200653076171875
2,0,19,0.86767578125,0.132354736328125
2,1,20,0.454681396484375,0.54498291015625
2,0,20,0.63092041015625,0.36859130859375
2,1,21,0.923583984375,0.073272705078125
2,0,21,0.09637451171875,0.900390625
2,1,22,0.23291015625,0.7666015625
2,0,22,0.159912109375,0.83935546875
2,1,23,0.9588623046875,0.041172027587890625
2,0,23,0.90142822265625,0.0984344482421875
2,1,24,0.9300537109375,0.06966018676757812
2,0,24,0.500701904296875,0.499053955078125
2,1,25,0.999908447265625,0.00015544891357421875
2,0,25,0.86322021484375,0.13671112060546875
2,1,26,0.004435539245605469,0.99554443359375
2,0,26,0.012733936309814453,0.98699951171875
2,1,27,0.788818359375,0.21099853515625
2,0,27,0.1060638427734375,0.8935546875
2,1,28,0.9988250732421875,0.0011746883392333984
2,0,28,0.92724609375,0.07252883911132812
2,1,29,7.593631744384766e-05,1.0000762939453125
2,0,29,0.0006181597709655762,0.999267578125
2,1,30,0.4292449951171875,0.57073974609375
2,0,30,0.2274932861328125,0.772125244140625
2,1,31,0.006412208080291748,0.9933853149414062
2,0,31,0.009640693664550781,0.9904937744140625
2,1,32,0.0016196370124816895,0.998291015625
2,0,32,0.03670501708984375,0.9632568359375
2,1,33,0.001346886157989502,0.99835205078125
2,0,33,0.01397562026977539,0.986114501953125
2,1,34,0.4110870361328125,0.58685302734375
2,0,34,0.45074462890625,0.5487060546875
2,1,35,0.93798828125,0.05800628662109375
2,0,35,0.587371826171875,0.411102294921875
2,1,36,0.009309768676757812,0.981170654296875
2,0,36,0.1235198974609375,0.87274169921875
2,1,37,0.1479034423828125,0.8486824035644531
2,0,37,0.298095703125,0.7011260986328125
2,1,38,0.926239013671875,0.073089599609375
2,0,38,0.8582763671875,0.1411895751953125
2,1,39,0.0048410892486572266,0.9952392578125
2,0,39,0.10572052001953125,0.89410400390625
2,1,40,0.005831241607666016,0.993896484375
2,0,40,0.1229248046875,0.8768310546875
2,1,41,0.00016802549362182617,0.999786376953125
2,0,41,0.030719757080078125,0.969024658203125
2,1,42,0.004719972610473633,0.99542236328125
2,0,42,0.2455596923828125,0.753997802734375
2,1,43,0.0013076066970825195,0.99859619140625
2,0,43,0.004827022552490234,0.9945068359375
2,1,44,0.1400146484375,0.85968017578125
2,0,44,0.442291259765625,0.5575103759765625
2,1,45,0.6865997314453125,0.31319427490234375
2,0,45,0.5624847412109375,0.43731689453125
2,1,46,0.06886148452758789,0.0011546015739440918
2,0,46,0.02085667848587036,0.0003994107246398926
2,1,47,0.2075139880180359,0.16665589809417725
2,0,47,0.07998621463775635,0.35282135009765625
2,1,48,0.6732177734375,0.32611083984375
2,0,48,0.6439208984375,0.3553466796875
2,1,49,0.68701171875,0.3123779296875
2,0,49,0.703125,0.296142578125
2,1,50,0.9888648986816406,0.01102745532989502
2,0,50,0.10817432403564453,0.8912582397460938
5,1,0,0.99700927734375,0.00274813175201416
5,0,0,3.7550926208496094e-06,0.9998779296875
5,1,1,0.0009202957153320312,0.9992828369140625
5,0,1,0.42864990234375,0.57073974609375
5,1,2,0.9998931884765625,0.00025343894958496094
5,0,2,0.2602691650390625,0.739288330078125
5,1,3,0.010468482971191406,0.9892578125
5,0,3,0.979217529296875,0.020537376403808594
5,1,4,0.2948760986328125,0.70477294921875
5,0,4,0.99993896484375,3.415346145629883e-05
5,1,5,0.996826171875,0.0029392242431640625
5,0,5,8.130073547363281e-05,1.0
5,1,6,0.06142425537109375,0.938446044921875
5,0,6,0.9998779296875,0.00026810169219970703
5,1,7,0.00014394521713256836,0.99981689453125
5,0,7,0.9795379638671875,0.02027273178100586
5,1,8,0.00011169910430908203,1.0001220703125
5,0,8,0.004827022552490234,0.995208740234375
5,1,9,0.010515213012695312,0.989532470703125
5,0,9,0.17568016052246094,0.8238677978515625
5,1,10,0.008196532726287842,0.9915542602539062
5,0,10,0.09815597534179688,0.9014663696289062
5,1,11,0.0003923773765563965,0.9996566772460938
5,0,11,0.00028228759765625,0.999542236328125
5,1,12,0.09175872802734375,0.90814208984375
5,0,12,0.41617584228515625,0.58331298828125
5,1,13,0.007407665252685547,0.98309326171875
5,0,13,0.008174419403076172,0.9790802001953125
5,1,14,0.796142578125,0.2032470703125
5,0,14,0.0055370330810546875,0.994140625
5,1,15,0.59222412109375,0.407562255859375
5,0,15,0.475067138671875,0.5247802734375
5,1,16,0.026742935180664062,0.97296142578125
5,0,16,0.10643386840820312,0.89324951171875
5,1,17,0.029723644256591797,0.97015380859375
5,0,17,0.204315185546875,0.795318603515625
5,1,18,0.696533203125,0.3035240173339844
5,0,18,0.25099945068359375,0.7486801147460938
5,1,19,0.954925537109375,0.04487037658691406
5,0,19,0.86322021484375,0.1367950439453125
5,1,20,0.304229736328125,0.695037841796875
5,0,20,0.5662841796875,0.4337615966796875
5,1,21,0.951171875,0.036865234375
5,0,21,0.013782501220703125,0.9833984375
5,1,22,0.53955078125,0.4591064453125
5,0,22,0.10223388671875,0.89678955078125
5,1,23,0.9691162109375,0.0305328369140625
5,0,23,0.949462890625,0.05048370361328125
5,1,24,0.366302490234375,0.6337890625
5,0,24,0.1444854736328125,0.85552978515625
5,1,25,1.0001220703125,9.804964065551758e-05
5,0,25,0.8341827392578125,0.16585540771484375
5,1,26,0.019638538360595703,0.9803848266601562
5,0,26,0.003157377243041992,0.99652099609375
5,1,27,0.7718658447265625,0.2281036376953125
5,0,27,0.019980192184448242,0.979461669921875
5,1,28,0.99859619140625,0.0012649893760681152
5,0,28,0.9425048828125,0.05756568908691406
5,1,29,6.133317947387695e-05,1.0000762939453125
5,0,29,0.0006245970726013184,0.99957275390625
5,1,30,0.6417770385742188,0.3581066131591797
5,0,30,0.3441925048828125,0.65582275390625
5,1,31,0.013060033321380615,0.9870414733886719
5,0,31,0.00674593448638916,0.9932327270507812
5,1,32,0.01778721809387207,0.9823074340820312
5,0,32,0.06311225891113281,0.9366455078125
5,1,33,0.0006822347640991211,0.9993896484375
5,0,33,0.0011626482009887695,0.998779296875
5,1,34,0.447235107421875,0.5504150390625
5,0,34,0.55328369140625,0.446258544921875
5,1,35,0.940948486328125,0.05751609802246094
5,0,35,0.570404052734375,0.4293212890625
5,1,36,0.007819533348083496,0.978179931640625
5,0,36,0.11595916748046875,0.88214111328125
5,1,37,0.1596684455871582,0.8351564407348633
5,0,37,0.349029541015625,0.6505050659179688
5,1,38,0.895294189453125,0.10401153564453125
5,0,38,0.908660888671875,0.0907745361328125
5,1,39,0.005860805511474609,0.993896484375
5,0,39,0.29277801513671875,0.7071533203125
5,1,40,0.007298469543457031,0.9925537109375
5,0,40,0.127960205078125,0.871826171875
5,1,41,0.00023919343948364258,0.999908447265625
5,0,41,0.06447887420654297,0.935211181640625
5,1,42,0.005278825759887695,0.994781494140625
5,0,42,0.46270751953125,0.5372161865234375
5,1,43,0.001440882682800293,0.998504638671875
5,0,43,0.003454267978668213,0.9961624145507812
5,1,44,0.10892486572265625,0.891143798828125
5,0,44,0.5292129516601562,0.47064208984375
5,1,45,0.6310577392578125,0.3685150146484375
5,0,45,0.492828369140625,0.5067596435546875
5,1,46,0.01742839813232422,0.0005173683166503906
5,0,46,0.006013333797454834,0.00028765201568603516
5,1,47,0.3497774600982666,0.17583250999450684
5,0,47,0.07388085126876831,0.32571303844451904
5,1,48,0.67626953125,0.322998046875
5,0,48,0.6632080078125,0.3359375
5,1,49,0.7113037109375,0.28802490234375
5,0,49,0.7508544921875,0.2484130859375
5,1,50,0.9120559692382812,0.0862051248550415
5,0,50,0.16246414184570312,0.8362560272216797
6,1,0,0.9107666015625,0.0884552001953125
6,0,0,9.542703628540039e-05,0.999755859375
6,1,1,0.024215221405029297,0.9759521484375
6,0,1,0.6531982421875,0.34600830078125
6,1,2,0.9776611328125,0.022031784057617188
6,0,2,0.33154296875,0.6676025390625
6,1,3,0.6964111328125,0.3011016845703125
6,0,3,0.984771728515625,0.015175580978393555
6,1,4,0.7547607421875,0.24407958984375
6,0,4,0.99896240234375,0.0009045004844665527
6,1,5,0.8885498046875,0.11041259765625
6,0,5,0.004029750823974609,0.99560546875
6,1,6,0.41607666015625,0.58355712890625
6,0,6,0.99908447265625,0.0010286569595336914
6,1,7,0.018993377685546875,0.98095703125
6,0,7,0.978179931640625,0.021613597869873047
6,1,8,0.0012914538383483887,0.99847412109375
6,0,8,0.022429466247558594,0.9776611328125
6,1,9,0.3253021240234375,0.6744537353515625
6,0,9,0.22866058349609375,0.770599365234375
6,1,10,0.12137985229492188,0.8785858154296875
6,0,10,0.16730499267578125,0.8321762084960938
6,1,11,0.0012458562850952148,0.9986419677734375
6,0,11,0.0014300942420959473,0.9984283447265625
6,1,12,0.10422515869140625,0.89544677734375
6,0,12,0.24387359619140625,0.7552032470703125
6,1,13,0.012117385864257812,0.97186279296875
6,0,13,0.006872653961181641,0.98760986328125
6,1,14,0.81005859375,0.1893310546875
6,0,14,0.03177642822265625,0.968017578125
6,1,15,0.50732421875,0.492431640625
6,0,15,0.4935302734375,0.50628662109375
6,1,16,0.05397605895996094,0.94525146484375
6,0,16,0.15892791748046875,0.840576171875
6,1,17,0.013049125671386719,0.986907958984375
6,0,17,0.3547515869140625,0.6451416015625
6,1,18,0.7361984252929688,0.2631034851074219
6,0,18,0.3484039306640625,0.6513442993164062
6,1,19,0.9791259765625,0.020994186401367188
6,0,19,0.90838623046875,0.0916900634765625
6,1,20,0.5205078125,0.478759765625
6,0,20,0.6177978515625,0.3818359375
6,1,21,0.82421875,0.1729736328125
6,0,21,0.0688323974609375,0.9287109375
6,1,22,0.2747802734375,0.72412109375
6,0,22,0.2100830078125,0.7882080078125
6,1,23,0.9505615234375,0.049163818359375
6,0,23,0.91815185546875,0.0812835693359375
6,1,24,0.0019214749336242676,0.997802734375
6,0,24,0.011864662170410156,0.98822021484375
6,1,25,0.9996337890625,0.00011640787124633789
6,0,25,0.933197021484375,0.06691932678222656
6,1,26,0.004402637481689453,0.99560546875
6,0,26,0.01175689697265625,0.98828125
6,1,27,0.820648193359375,0.17922210693359375
6,0,27,0.09316253662109375,0.906341552734375
6,1,28,0.99993896484375,0.00018310546875
6,0,28,0.9913482666015625,0.008518218994140625
6,1,29,4.07099723815918e-05,1.00018310546875
6,0,29,0.0004926919937133789,0.99969482421875
6,1,30,0.6147003173828125,0.3852996826171875
6,0,30,0.26525115966796875,0.7344970703125
6,1,31,0.02534770965576172,0.974334716796875
6,0,31,0.056427001953125,0.9432525634765625
6,1,32,0.0175933837890625,0.98211669921875
6,0,32,0.11893463134765625,0.880859375
6,1,33,0.0007878541946411133,0.999267578125
6,0,33,0.0028475522994995117,0.9969482421875
6,1,34,0.50341796875,0.49127197265625
6,0,34,0.518768310546875,0.48089599609375
6,1,35,0.96630859375,0.027631759643554688
6,0,35,0.556396484375,0.4422607421875
6,1,36,0.0050983428955078125,0.98138427734375
6,0,36,0.20367431640625,0.792816162109375
6,1,37,0.21127891540527344,0.7824211120605469
6,0,37,0.4001007080078125,0.59918212890625
6,1,38,0.93023681640625,0.0681915283203125
6,0,38,0.85748291015625,0.14232635498046875
6,1,39,0.004219532012939453,0.99560546875
6,0,39,0.3461761474609375,0.6535491943359375
6,1,40,0.007578849792480469,0.992431640625
6,0,40,0.281219482421875,0.71875
6,1,41,0.00018280744552612305,0.999755859375
6,0,41,0.10168266296386719,0.897918701171875
6,1,42,0.004500627517700195,0.995361328125
6,0,42,0.534210205078125,0.4655303955078125
6,1,43,0.0023897290229797363,0.9971923828125
6,0,43,0.03534674644470215,0.963958740234375
6,1,44,0.08317184448242188,0.9166259765625
6,0,44,0.5102920532226562,0.48961639404296875
6,1,45,0.6375732421875,0.36181640625
6,0,45,0.6486053466796875,0.3511505126953125
6,1,46,0.21355819702148438,0.004218578338623047
6,0,46,0.014818966388702393,0.0001983642578125
6,1,47,0.16611802577972412,0.1971900463104248
6,0,47,0.06128305196762085,0.7350239753723145
6,1,48,0.804443359375,0.1949462890625
6,0,48,0.6953125,0.30401611328125
6,1,49,0.6884765625,0.3109130859375
6,0,49,0.7049560546875,0.29443359375
6,1,50,0.7096481323242188,0.28631114959716797
6,0,50,0.11748313903808594,0.8803939819335938
8,1,0,0.994873046875,0.004700660705566406
8,0,0,0.0001016855239868164,0.999755859375
8,1,1,0.017168521881103516,0.982818603515625
8,0,1,0.768463134765625,0.230560302734375
8,1,2,0.9957275390625,0.00403904914855957
8,0,2,0.31451416015625,0.68487548828125
8,1,3,0.3092041015625,0.68853759765625
8,0,3,0.970733642578125,0.029273033142089844
8,1,4,0.351318359375,0.6484375
8,0,4,0.99896240234375,0.0007503032684326172
8,1,5,0.996337890625,0.0033979415893554688
8,0,5,0.0018973350524902344,0.998046875
8,1,6,0.106414794921875,0.89349365234375
8,0,6,0.9991455078125,0.0007813572883605957
8,1,7,0.003020763397216797,0.996826171875
8,0,7,0.973114013671875,0.026366233825683594
8,1,8,0.00039845705032348633,0.99945068359375
8,0,8,0.02712726593017578,0.972625732421875
8,1,9,0.10826492309570312,0.8914794921875
8,0,9,0.25102996826171875,0.74822998046875
8,1,10,0.06013774871826172,0.93951416015625
8,0,10,0.18753433227539062,0.8120956420898438
8,1,11,0.001225292682647705,0.998687744140625
8,0,11,0.0011295676231384277,0.9983978271484375
8,1,12,0.1026153564453125,0.897003173828125
8,0,12,0.25250244140625,0.7471160888671875
8,1,13,0.006449699401855469,0.9854736328125
8,0,13,0.013578414916992188,0.9814453125
8,1,14,0.8916015625,0.1077880859375
8,0,14,0.03443145751953125,0.96533203125
8,1,15,0.5225830078125,0.47723388671875
8,0,15,0.46771240234375,0.531982421875
8,1,16,0.03766632080078125,0.961669921875
8,0,16,0.1627349853515625,0.836669921875
8,1,17,0.01371622085571289,0.9862060546875
8,0,17,0.3143310546875,0.6854248046875
8,1,18,0.6543502807617188,0.34502410888671875
8,0,18,0.303436279296875,0.6966705322265625
8,1,19,0.9720458984375,0.028011322021484375
8,0,19,0.8897705078125,0.1099853515625
8,1,20,0.4107666015625,0.58880615234375
8,0,20,0.724609375,0.2750396728515625
8,1,21,0.912109375,0.085540771484375
8,0,21,0.03449249267578125,0.9635009765625
8,1,22,0.2818603515625,0.71728515625
8,0,22,0.143218994140625,0.855224609375
8,1,23,0.9620361328125,0.03778076171875
8,0,23,0.9200439453125,0.0798492431640625
8,1,24,0.454803466796875,0.54498291015625
8,0,24,0.08734893798828125,0.91241455078125
8,1,25,0.999908447265625,0.0001304149627685547
8,0,25,0.936004638671875,0.06367111206054688
8,1,26,0.005983114242553711,0.994140625
8,0,26,0.011429786682128906,0.98858642578125
8,1,27,0.41217041015625,0.5875091552734375
8,0,27,0.08624649047851562,0.913177490234375
8,1,28,1.0,9.518861770629883e-05
8,0,28,0.9908447265625,0.009081363677978516
8,1,29,4.89354133605957e-05,1.0001220703125
8,0,29,0.0004954338073730469,0.9996337890625
8,1,30,0.572662353515625,0.42713165283203125
8,0,30,0.2798309326171875,0.720245361328125
8,1,31,0.014120817184448242,0.985748291015625
8,0,31,0.04863262176513672,0.9513397216796875
8,1,32,0.007418155670166016,0.99267578125
8,0,32,0.09897613525390625,0.9007568359375
8,1,33,0.0007278919219970703,0.999267578125
8,0,33,0.0033767223358154297,0.99652099609375
8,1,34,0.37701416015625,0.61865234375
8,0,34,0.484161376953125,0.51531982421875
8,1,35,0.93341064453125,0.06032562255859375
8,0,35,0.592681884765625,0.406158447265625
8,1,36,0.0069086551666259766,0.9803466796875
8,0,36,0.18351364135742188,0.81378173828125
8,1,37,0.2038888931274414,0.7921371459960938
8,0,37,0.36690521240234375,0.6322555541992188
8,1,38,0.90863037109375,0.0906219482421875
8,0,38,0.848663330078125,0.1511993408203125
8,1,39,0.0058383941650390625,0.994140625
8,0,39,0.32830047607421875,0.671478271484375
8,1,40,0.005755424499511719,0.994384765625
8,0,40,0.2388458251953125,0.7611083984375
8,1,41,0.0001569986343383789,0.99993896484375
8,0,41,0.12163925170898438,0.878204345703125
8,1,42,0.004441261291503906,0.9954833984375
8,0,42,0.509796142578125,0.489837646484375
8,1,43,0.0021115541458129883,0.9971923828125
8,0,43,0.016962528228759766,0.9826812744140625
8,1,44,0.07352066040039062,0.9263916015625
8,0,44,0.47510528564453125,0.5244598388671875
8,1,45,0.6083984375,0.391387939453125
8,0,45,0.618499755859375,0.3806915283203125
8,1,46,0.16764163970947266,0.0033626556396484375
8,0,46,0.01526796817779541,0.0002727508544921875
8,1,47,0.19654738903045654,0.1191171407699585
8,0,47,0.05136054754257202,0.754685640335083
8,1,48,0.76739501953125,0.23211669921875
8,0,48,0.6763916015625,0.3228759765625
8,1,49,0.74267578125,0.2567138671875
8,0,49,0.7218017578125,0.2777099609375
8,1,50,0.8897438049316406,0.10963201522827148
8,0,50,0.16875648498535156,0.8298263549804688
11,1,0,0.939697265625,0.0603179931640625
11,0,0,0.010132789611816406,0.98974609375
11,1,1,0.0033562183380126953,0.99652099609375
11,0,1,0.760528564453125,0.23874664306640625
11,1,2,0.97296142578125,0.026889801025390625
11,0,2,0.771087646484375,0.228424072265625
11,1,3,0.43157958984375,0.56719970703125
11,0,3,0.961090087890625,0.03871631622314453
11,1,4,0.91845703125,0.081298828125
11,0,4,0.99542236328125,0.004681110382080078
11,1,5,0.9619140625,0.0381927490234375
11,0,5,0.02182769775390625,0.978271484375
11,1,6,0.54656982421875,0.45306396484375
11,0,6,0.977081298828125,0.022541046142578125
11,1,7,0.0022258758544921875,0.99755859375
11,0,7,0.9535064697265625,0.046006202697753906
11,1,8,0.0003838539123535156,0.999755859375
11,0,8,0.004189610481262207,0.9957275390625
11,1,9,0.05601310729980469,0.94415283203125
11,0,9,0.24821090698242188,0.7508163452148438
11,1,10,0.018471717834472656,0.981719970703125
11,0,10,0.148468017578125,0.850921630859375
11,1,11,0.0010235905647277832,0.9991302490234375
11,0,11,0.0008286833763122559,0.9988250732421875
11,1,12,0.0830535888671875,0.9163818359375
11,0,12,0.3194122314453125,0.6796875
11,1,13,0.0040435791015625,0.98974609375
11,0,13,0.0026357173919677734,0.989013671875
11,1,14,0.5662841796875,0.43341064453125
11,0,14,0.24371337890625,0.756103515625
11,1,15,0.4398193359375,0.5599365234375
11,0,15,0.439910888671875,0.55999755859375
11,1,16,0.025568008422851562,0.974365234375
11,0,16,0.08492279052734375,0.914794921875
11,1,17,0.092254638671875,0.907470703125
11,0,17,0.429351806640625,0.57025146484375
11,1,18,0.6748809814453125,0.32447052001953125
11,0,18,0.3517875671386719,0.6479415893554688
11,1,19,0.9542236328125,0.04571533203125
11,0,19,0.8233642578125,0.176483154296875
11,1,20,0.507568359375,0.491943359375
11,0,20,0.5338134765625,0.46588134765625
11,1,21,0.77734375,0.221649169921875
11,0,21,0.138214111328125,0.85986328125
11,1,22,0.144866943359375,0.8548583984375
11,0,22,0.104949951171875,0.89453125
11,1,23,0.931396484375,0.068359375
11,0,23,0.9068603515625,0.0926361083984375
11,1,24,0.8248291015625,0.174896240234375
11,0,24,0.31024169921875,0.68975830078125
11,1,25,0.99957275390625,0.0002925395965576172
11,0,25,0.905853271484375,0.09406280517578125
11,1,26,0.6468505859375,0.35279083251953125
11,0,26,0.135711669921875,0.864013671875
11,1,27,0.80267333984375,0.197357177734375
11,0,27,0.1556549072265625,0.843597412109375
11,1,28,0.999237060546875,0.000494837760925293
11,0,28,0.9907684326171875,0.008922576904296875
11,1,29,8.559226989746094e-05,0.99981689453125
11,0,29,0.0011737346649169922,0.99859619140625
11,1,30,0.6650390625,0.3347930908203125
11,0,30,0.25099945068359375,0.7491455078125
11,1,31,0.005424380302429199,0.9945068359375
11,0,31,0.012929201126098633,0.986907958984375
11,1,32,0.012537479400634766,0.98736572265625
11,0,32,0.10748291015625,0.89208984375
11,1,33,0.0017209053039550781,0.9981689453125
11,0,33,0.013439178466796875,0.9862060546875
11,1,34,0.32293701171875,0.6756591796875
11,0,34,0.508392333984375,0.49114990234375
11,1,35,0.908203125,0.091094970703125
11,0,35,0.508026123046875,0.491180419921875
11,1,36,0.006699085235595703,0.980712890625
11,0,36,0.05901527404785156,0.936492919921875
11,1,37,0.09534740447998047,0.9018516540527344
11,0,37,0.31468963623046875,0.68426513671875
11,1,38,0.9129638671875,0.0862274169921875
11,0,38,0.888824462890625,0.11057281494140625
11,1,39,0.009363174438476562,0.990478515625
11,0,39,0.25165557861328125,0.748199462890625
11,1,40,0.004004478454589844,0.99609375
11,0,40,0.06339263916015625,0.936279296875
11,1,41,9.948015213012695e-05,0.9998779296875
11,0,41,0.02525043487548828,0.974700927734375
11,1,42,0.001532435417175293,0.998291015625
11,0,42,0.1318511962890625,0.86773681640625
11,1,43,0.0076444149017333984,0.9918212890625
11,0,43,0.015681982040405273,0.9841766357421875
11,1,44,0.08875274658203125,0.9110107421875
11,0,44,0.421112060546875,0.5789947509765625
11,1,45,0.7919921875,0.207427978515625
11,0,45,0.58966064453125,0.409881591796875
11,1,46,0.08033323287963867,0.0014216303825378418
11,0,46,0.03321337699890137,0.0005399584770202637
11,1,47,0.2178848385810852,0.23550814390182495
11,0,47,0.13492578268051147,0.4353366494178772
11,1,48,0.598876953125,0.400390625
11,0,48,0.6195068359375,0.3797607421875
11,1,49,0.596435546875,0.40264892578125
11,0,49,0.6708984375,0.328369140625
11,1,50,0.7356491088867188,0.26194000244140625
11,0,50,0.30704498291015625,0.6917648315429688
